lat,lng,dist_road_m,dist_cropland_m
4.8913267220307945,7.226946460741551,1456.6616582396146,6051.613736227718
4.8913267220307945,7.235929613582746,882.6853464005509,7034.858074261342
4.8913267220307945,7.244912766423941,884.0556065677201,8020.972295333028
4.8913267220307945,7.253895919265136,311.22445795051675,9009.014048440595
4.8913267220307945,7.262879072106331,29.419503194176745,9998.411914524226
4.8913267220307945,7.271862224947527,934.2843298537682,10988.799598909793
4.8913267220307945,7.280845377788722,736.6803394547231,11979.931617605336
4.8913267220307945,7.289828530629917,300.2749500333404,12971.637353279655
4.8913267220307945,7.298811683471112,124.6506702389211,13963.794570692451
4.8913267220307945,7.307794836312308,384.2832573262723,14956.31342025835
4.8913267220307945,7.316777989153503,140.10247541005006,15949.126388692894
4.8913267220307945,7.325761141994698,9.68529845530731,16942.18176991972
4.8913267220307945,7.334744294835893,136.67480222049403,17935.43929800717
4.8913267220307945,7.343727447677089,189.3513131900971,18928.867151126607
4.8913267220307945,7.352710600518284,67.58553412373948,19922.439849639402
4.8913267220307945,7.361693753359479,9.804499074621576,20916.13675191956
4.8913267220307945,7.370676906200674,66.46143027454791,21909.94095867216
4.8913267220307945,7.3796600590418695,64.88451207823285,22903.83850198477
4.8913267220307945,7.388643211883065,417.26902813958674,23897.817736406392
4.8913267220307945,7.3976263647242595,223.09699841210917,24891.86887569915
4.8913267220307945,7.406609517565455,123.86645825929232,25885.98363617848
4.8913267220307945,7.41559267040665,405.04074477658895,26880.15495909575
4.8913267220307945,7.424575823247846,314.0040168195918,27874.37679236076
4.8913267220307945,7.43355897608904,140.31220856868023,28868.643917319703
4.8913267220307945,7.442542128930236,122.94505881207745,29862.95181010243
4.8913267220307945,7.451525281771431,3.829969906580834,30857.296529751275
4.8913267220307945,7.460508434612627,117.7404189397291,31851.67462728608
4.8913267220307945,7.469491587453821,112.79033035508195,32846.083071273504
4.90030987487199,7.164064390853184,56.916211599876796,994.8726677319063
4.90030987487199,7.17304754369438,86.90385698844547,0.0
4.90030987487199,7.182030696535575,44.89984144773475,994.8726677319063
4.90030987487199,7.19101384937677,29.793246324289797,1989.7453354638126
4.90030987487199,7.199997002217965,141.1733872340397,2984.6180031957188
4.90030987487199,7.208980155059161,151.7281593688725,3979.490670927625
4.90030987487199,7.217963307900355,820.2153054030789,4974.363338659531
4.90030987487199,7.226946460741551,742.9958592958416,5969.2360063914375
4.90030987487199,7.235929613582746,172.72136513468882,6964.108674123344
4.90030987487199,7.244912766423941,107.03103801775991,7958.98134185525
4.90030987487199,7.253895919265136,86.29996753430915,8953.854009587156
4.90030987487199,7.262879072106331,75.6372149108181,9948.726677319062
4.90030987487199,7.271862224947527,50.82494923763607,10943.599345050969
4.90030987487199,7.280845377788722,27.97117697226479,11938.472012782875
4.90030987487199,7.289828530629917,11.508086173961804,12933.344680514781
4.90030987487199,7.298811683471112,8.796199733090477,13928.217348246688
4.90030987487199,7.307794836312308,24.897637472694313,14923.090015978594
4.90030987487199,7.316777989153503,47.40529653402997,15917.9626837105
4.90030987487199,7.325761141994698,61.782116356698374,16912.835351442405
4.90030987487199,7.334744294835893,83.08240524540577,17907.70801917431
4.90030987487199,7.343727447677089,162.65764457465116,18902.580686906218
4.90030987487199,7.352710600518284,109.30538794896755,19897.453354638124
4.90030987487199,7.361693753359479,211.2439589825503,20892.32602237003
4.90030987487199,7.370676906200674,112.03623375010511,21887.198690101937
4.90030987487199,7.3796600590418695,9.635269316233648,22882.071357833844
4.90030987487199,7.388643211883065,138.53369540598982,23876.94402556575
4.90030987487199,7.3976263647242595,295.5667507023933,24871.816693297656
4.90030987487199,7.406609517565455,544.419211246795,25866.689361029563
4.90030987487199,7.41559267040665,187.54439572058394,26861.56202876147
4.90030987487199,7.424575823247846,47.52081095007277,27856.434696493376
4.90030987487199,7.43355897608904,665.5534351639417,28851.307364225282
4.90030987487199,7.442542128930236,197.39409981288512,29846.18003195719
4.90030987487199,7.451525281771431,86.98238925357623,30841.052699689095
4.90030987487199,7.460508434612627,2.866971323718442,31835.925367421
4.909293027713185,7.155081238011989,396.4442507460484,2224.588304608293
4.909293027713185,7.164064390853184,45.09209707401987,1406.953179746931
4.909293027713185,7.17304754369438,755.432605884369,994.8661342110304
4.909293027713185,7.182030696535575,161.16475168031835,1406.953179746931
4.909293027713185,7.19101384937677,17.7243854800257,2224.588304608293
4.909293027713185,7.199997002217965,62.30450611855135,3146.042951073618
4.909293027713185,7.208980155059161,79.57070799908774,4101.938154701994
4.909293027713185,7.217963307900355,75.52362500674921,5072.841831754662
4.909293027713185,7.226946460741551,49.813774888801724,6051.534443841495
4.909293027713185,7.235929613582746,36.510690794697965,7034.765898734655
4.909293027713185,7.244912766423941,489.33448671745623,8020.8671990627045
4.909293027713185,7.253895919265136,32.66760993156763,9008.89600617079
4.909293027713185,7.262879072106331,159.68872470612646,9998.280908486218
4.909293027713185,7.271862224947527,673.0908895220774,10988.655616134305
4.909293027713185,7.280845377788722,346.46673188402355,11979.774648339591
4.909293027713185,7.289828530629917,94.74147288890049,12971.46739000642
4.909293027713185,7.298811683471112,67.18382167119178,13963.611607496105
4.909293027713185,7.307794836312308,436.00211652206593,14956.117452400538
